video_id,title,video_type,duration_sec,view_count,like_count,comment_count,published_at,jp_ratio,en_ratio,other_ratio,overseas_total_ratio
nVZhuhszapQ,SixTONES – 5thアルバム「GOLD」初回盤B収録ユニット曲digeST,Regular,277.0,1575125,52032,4365,2024-12-18T13:01:06Z,0.9595959595959596,0.030303030303030304,0.010101010101010102,0.04040404040404041
W-EeL-kmrz0,SixTONES【青ジャージで『運』動会】全ては「運」…絶叫ガチバトル！,Regular,1033.0,1500734,45176,2896,2024-12-13T13:00:41Z,0.979381443298969,0.0,0.020618556701030927,0.020618556701030927
015YrmJ8tGs,SixTONES 髙地優吾ソロ【リアルな休日】プライベートなお泊まりキャンプ,Regular,530.0,670571,33663,2664,2024-12-10T13:00:00Z,0.99,0.0,0.01,0.01
WDBZv-wbuYo,SixTONES – THE BALLERS [YouTube ver.],Regular,172.0,12303224,91104,12653,2024-12-06T13:00:41Z,0.9595959595959596,0.010101010101010102,0.030303030303030304,0.04040404040404041
u4C1qkBII4w,SixTONES【青ジャージとふぉ〜ゆ〜】海外お取り寄せシリーズでガチバトルw,Regular,836.0,838374,36382,1761,2024-11-29T13:01:12Z,0.99,0.0,0.01,0.01
0dnJrRmFRXo,SixTONES【無限シリーズ~焼き鳥】オレたち…永遠に食える！,Regular,1348.0,5001102,69054,3459,2024-11-22T13:00:02Z,0.99,0.0,0.01,0.01
Uy1Yil78dHY,SixTONES【金木犀を激写せよ📷~完結編】街で小さい秋を見つけました🍂,Regular,884.0,760035,32110,1581,2024-11-15T13:00:41Z,0.98,0.0,0.02,0.02
yYL-IAPBbLA,SixTONES【金木犀を激写せよ📷】これってマンゴーの木？,Regular,928.0,1071416,37935,2717,2024-11-08T13:01:15Z,0.99,0.0,0.01,0.01
MmBd29ZVKA8,SixTONES【６つのキャラに仕分けせよ】ある意味…キャラクター図鑑www,Regular,1025.0,1992582,49623,3097,2024-11-01T13:00:23Z,1.0,0.0,0.0,0.0
TAVNjE9j2lU,SixTONES【フォトパーティ❗️】お題の写真を撮れ📷,Regular,837.0,1034966,39107,1788,2024-10-25T13:00:36Z,0.9690721649484536,0.0,0.030927835051546393,0.030927835051546393
j0j2Hak2qr8,SixTONES【利き枝豆🫛】微妙に味が違うんです💦,Regular,899.0,995683,35075,1520,2024-10-18T13:00:54Z,0.9696969696969697,0.010101010101010102,0.020202020202020204,0.030303030303030304
i1vFBbG_4mQ,SixTONES –「DRAMA」from LIVE DVD/BD「VVS」(2024.4.22 TOKYO DOME),Regular,194.0,6777321,69732,5319,2024-10-12T11:00:41Z,0.9797979797979798,0.0,0.020202020202020204,0.020202020202020204
XWTSbJZHJnY,SixTONES【最強トースト選手権】一番美味いトーストはどれだ!?,Regular,1170.0,3036409,58814,3725,2024-10-11T13:00:40Z,0.9897959183673469,0.01020408163265306,0.0,0.01020408163265306
IxxcTcHO2Z8,SixTONES –「WHIP THAT」from LIVE DVD/BD「VVS」(「ごぶごぶフェスティバル2024」2024.05.12),Regular,189.0,2467894,46359,1784,2024-10-05T11:00:17Z,1.0,0.0,0.0,0.0
x5HEM3P6U98,SixTONES【アポなし旅 2024夏～FINAL～】宇都宮餃子を無限に食べ尽くす🥟,Regular,925.0,2128159,50630,2792,2024-10-04T13:01:09Z,0.98,0.0,0.02,0.02
dxHXwv4OYwY,SixTONES –「Something from Nothing」from LIVE DVD/BD「VVS」(2024.4.22 TOKYO DOME),Regular,210.0,2395343,40026,2165,2024-09-28T11:00:46Z,0.9795918367346939,0.01020408163265306,0.01020408163265306,0.02040816326530612
