video_id,title,video_type,duration_sec,view_count,like_count,comment_count,published_at,jp_ratio,en_ratio,other_ratio,overseas_total_ratio
iRhAI6YeozA,Travis Japan【桃鉄２】後編🎮　#TravisJapan #トラジャ #桃鉄 #東日本 #ゲーム,Shorts,53.0,167238,9491,269,2026-01-16T12:01:23Z,0.98989898989899,0.0,0.010101010101010102,0.010101010101010102
81cCFIkEO_E,Travis Japan【桃鉄２】前編🎮　#TravisJapan #トラジャ #桃鉄 #東日本 #ゲーム,Shorts,56.0,143486,12545,389,2026-01-09T12:00:24Z,0.98989898989899,0.0,0.010101010101010102,0.010101010101010102
0CXns-aDjBI,Travis Japan【全国プロモーション】「’s travelers」発売記念　#TravisJapan #トラジャ #stravelers #全国プロモーション,Shorts,57.0,158953,13207,326,2026-01-02T12:00:04Z,0.98,0.0,0.02,0.02
RlP-0PmXyRs,2026🎉#七五三掛龍也 #Shime#吉澤閑也 #Shizu⁡#stravelers#DiscoBaby #TravisJapan,Shorts,38.0,156849,10967,168,2026-01-02T03:01:27Z,0.9795918367346939,0.01020408163265306,0.01020408163265306,0.02040816326530612
8li7PTrXefQ,Happy New Year🥂⁡#stravelers#WelcomeToOurShowTonight#JustDanceTogether #TravisJapan,Shorts,37.0,191628,14640,211,2026-01-02T03:00:15Z,0.9696969696969697,0.020202020202020204,0.010101010101010102,0.030303030303030304
y7xHKUD43U0,Shimeカメラ📸 #Umi#Noel #TravisJapan #DiscoBaby,Shorts,42.0,150771,10374,157,2025-12-31T06:15:05Z,0.96,0.0,0.04,0.04
MbTujHVFOGI,#Shime撮影📹  #Chaka#Genta#Machu #WelcomeToOurShowTonight #TravisJapan,Shorts,38.0,180457,12418,176,2025-12-30T13:30:23Z,0.9393939393939394,0.010101010101010102,0.05050505050505051,0.060606060606060615
uqKzPSnbJBg,🏆🎤 #DiscoBaby #stravelers #TravisJapan,Shorts,16.0,236325,13435,202,2025-12-30T11:01:45Z,0.9696969696969697,0.0,0.030303030303030304,0.030303030303030304
trOlPDLisE8,Travis Japan【無音ダンス】「Disco Baby」で挑戦。過去回は概要欄に。　#TravisJapan #トラジャ #無音ダンス #DiscoBaby #stravelers,Shorts,40.0,176504,15598,558,2025-12-26T12:01:49Z,1.0,0.0,0.0,0.0
pjOqR1ibUjg,Merry Christmas🎅 #Shime #Shizu #TravisJapan #stravelers #SayIdo,Shorts,33.0,173038,12347,297,2025-12-25T10:02:19Z,0.9587628865979382,0.010309278350515464,0.030927835051546393,0.041237113402061855
ck62P8thVOE,Merry Christmas🪅 #Umi#Noel#Genta #TravisJapan #stravelers #SayIdo,Shorts,35.0,171778,12742,292,2025-12-25T10:01:44Z,0.9484536082474226,0.010309278350515464,0.041237113402061855,0.05154639175257732
ev8xmmNUfFs,Merry Christmas🎄#Chaka#Machu #TravisJapan #stravelers #SayIdo,Shorts,34.0,193727,13804,385,2025-12-25T10:01:08Z,0.97,0.0,0.03,0.03
