title,video_type,duration_sec,view_count,like_count,comment_count,published_at,video_id
Travis Japan【河合郁人】夢のコラボが実現! 河合くんがTJダンス踊ってくれるってよ!!　#TravisJapan　#河合郁人　#一緒にダンス　#踊ってみた,Shorts,55.0,91800,10605,319,2024-05-17T12:00:02Z,2k73kjoTB1A
Candy Kiss🍭💋 w/ #木村柾哉 #K #一ノ瀬颯 #INI &TEAM #andTEAM #TravisJapan #松倉海斗 #CandyKiss,Shorts,21.0,130314,11178,232,2024-05-12T14:03:01Z,Qedky3m6W9w
Travis Japan【大喜利】ボケを見て誰のか当てろ！　#TravisJapan　#大喜利　#誰のボケ　#事前アンケート,Shorts,41.0,105112,11727,268,2024-05-10T12:00:29Z,Lz7oPrihy3Q
Travis Japan【北海道】お食事会でやらかし話を大暴露！　#TravisJapan　#北海道グルメ　#食事会　#裏話,Shorts,53.0,101225,12802,419,2024-05-03T12:00:28Z,Z4-rp1AAdQM
5th Single - Sweetest Tune - 2024.6.10(mon) Digital Release📣 #TravisJapan #SweetestTune,Shorts,37.0,133905,14906,439,2024-05-02T10:08:15Z,PRTFou8MV3I
Travis Japan【ゲスクラブ】メンバーの答えを推測せよ!!コインの使い方違いますよ！　#TravisJapan　#ゲーム　#ゲスクラブ　#Guessclub　#ボードゲーム,Shorts,52.0,149969,13782,298,2024-04-26T12:00:30Z,I5FdAU01Db8
Travis Japan【学力クイズ】メンバー全員参戦！ついにグループ内順位が…　#TravisJapan　#クイズ　#テスト　#おバカ王,Shorts,60.0,128618,14001,373,2024-04-19T12:00:00Z,-clX4cDg99M
今日は #Noel #Genta - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TGIF #TravisJapan,Shorts,38.0,220181,15198,296,2024-04-18T12:30:36Z,mFeK6UqvoKI
今日は #Chaka #Shizu - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TGIF #TravisJapan,Shorts,38.0,108148,11465,391,2024-04-17T11:00:11Z,AqIzPwVG5Ls
今日は #Umi #Shime #Machu - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TGIF #TravisJapan,Shorts,36.0,181535,16699,336,2024-04-16T13:00:51Z,yGmGpzyHvrs
みんなも一緒に踊ってみてね🕺✨ - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TGIF #TravisJapan,Shorts,23.0,66559,10041,184,2024-04-15T14:00:24Z,by0cvFP5nWo
Travis Japan【花見】桜の名所を散策！🌸　#TravisJapan　#桜　#花見　#目黒川　#散歩　#サクラ咲ケ,Shorts,46.0,99922,12711,380,2024-04-12T12:00:11Z,Cp-S_d__lmM
個性出まくりな後ろのメンバーにも注目⚡️🕺 - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TGIF #TravisJapan,Shorts,41.0,212196,17694,380,2024-04-10T13:00:21Z,WUtrqXGUPeE
MV200万回再生ありがとう✨これからもいっぱい見てね - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TGIF #TravisJapan,Shorts,39.0,233956,22032,606,2024-04-09T11:00:03Z,2qB8iPxT-CQ
後ろの組体操にも注目してみてね👀 - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TGIF #TravisJapan,Shorts,44.0,182899,18709,545,2024-04-08T14:00:39Z,pWFoSBAj8o4
今日は金曜日!! TGIF!! 素敵な週末を!! 🥳✨ - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TGIF #TravisJapan,Shorts,25.0,91899,12542,275,2024-04-05T13:00:36Z,Yy-nF1VJrQ4
Travis Japan【1000円自販機】1000円で夢を掴み取る時がきたぜぃ！　#TravisJapan　#名古屋　#1000円自販機　#ガチャ,Shorts,44.0,67134,10450,271,2024-04-05T12:00:54Z,wb9oM9CMizg
今日は #Noel #Machu #Genta ソロダンス🕺🕺🕺🤍 - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TravisJapan,Shorts,36.0,156747,12467,727,2024-04-04T13:02:00Z,H7RG9zvFnGU
今日は #Machu #Noel #Genta ソロダンス🕺🕺🕺🧡 - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TravisJapan,Shorts,36.0,227828,17211,689,2024-04-04T13:01:01Z,XJfnX8WTW0Q
今日は #Genta #Noel #Machu ソロダンス🕺🕺🕺💙 - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TravisJapan,Shorts,36.0,230353,17613,396,2024-04-04T13:00:03Z,2R1CqspzzDA
今日は #Shizu #Umi ソロダンス公開🕺🕺💛 - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TGIF #TravisJapan,Shorts,36.0,184409,14006,806,2024-04-03T12:31:00Z,9kFWPVcvGAI
今日は #Umi #Shizu ソロダンス公開🕺🕺💚 - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TGIF #TravisJapan,Shorts,36.0,194393,17218,602,2024-04-03T12:30:40Z,xlF23R1Jqxc
今日は #Chaka #Shime ソロダンス公開🕺🕺❤️ - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TravisJapan,Shorts,36.0,298045,20756,582,2024-04-02T13:31:00Z,7ZH1zVfp830
今日は #Shime #Chaka ソロダンス公開🕺🕺💗 - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TravisJapan,Shorts,36.0,198523,17682,502,2024-04-02T13:30:11Z,GruNk_ZrpII
CDTV見ていただけましたか？感想お待ちしてます！⚡️🎵 - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TGIF #TravisJapan,Shorts,36.0,94027,13891,711,2024-04-01T14:15:56Z,FP671XiFVIw
#TGIF_SelfieChallenge やってみてね🤳✨ - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TravisJapan,Shorts,13.0,63114,10778,151,2024-03-30T12:30:04Z,8EVVE4m5GBA
MVも、BTSロングver.も、何度でも見てください🥳 - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TGIF #TravisJapan,Shorts,36.0,63703,10242,162,2024-03-29T11:37:00Z,Km9bx2pD_x0
Travis Japan【夢叶う】ちゃかとまちゅの夢が動物園で現実に!?🐯　#TravisJapan　#名古屋　#動物園　#東山動植物園,Shorts,60.0,103502,13795,325,2024-03-28T23:00:04Z,6jOKBdOG7fI
#TGIFridayNight_ミリオンありがとう #TGI_1Mview 🎈✨ - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TGIF,Shorts,33.0,91135,14709,429,2024-03-27T12:00:59Z,tiaCBMO6xdI
MVダンス撮影BTS！どのシーンが好きですか？🕺🎈🚙🌤 - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TGIF #TravisJapan,Shorts,36.0,110994,13619,307,2024-03-26T12:06:07Z,c7DsV8EuCBc
このフォーメーションも最高!! NOPPOさんありがとうございました✨- [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TGIF #stkgz,Shorts,41.0,175594,17406,208,2024-03-24T12:01:00Z,p7pqLBvKCaM
誰よりも楽しんでくださったshojiさん! ありがとうございました✨ - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TGIF #stkgz,Shorts,37.0,264063,21333,238,2024-03-24T12:00:52Z,uh_4fpIY7EA
shojiさん NOPPOさん と一緒に T! G! I! 🎉 - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TGIF #stkgz,Shorts,30.0,111041,13137,210,2024-03-23T14:40:00Z,iXcvRXnBArs
Travis Japan【デカ盛り】大食い企画第４弾。総重量５kgの名古屋メシを完食せよ!!　#TravisJapan　#大食い企画　#デカ盛り　#名古屋飯,Shorts,59.0,107080,12740,326,2024-03-21T23:00:30Z,X8PGO0d4pgo
Music Video はもう見ていただけましたか？🎈 - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TGIF #TravisJapan,Shorts,33.0,53980,10159,217,2024-03-21T09:00:26Z,FNdpmyXT2Rc
みんなで踊るととっても楽しいので皆さんも是非!!🕺🪩 - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TGIF #TravisJapan,Shorts,38.0,122184,15400,338,2024-03-20T12:00:17Z,MYhKNxuSzYs
リリースされました!! 色鮮やかなMVも見てね🎈🎉 - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TGIF #TravisJapan,Shorts,36.0,113266,16150,346,2024-03-18T09:55:00Z,Qqi_WgiT1t8
撮影中でも曲がかかったら思わず踊り出すトラジャでした🕺 - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TGIF #TravisJapan,Shorts,35.0,201381,21037,371,2024-03-15T10:00:07Z,9rAroyvhJeI
Travis Japan【寝起きドッキリ予告編ちゃかVer.】起きた瞬間モノボケ！　#TravisJapan　#寝起きドッキリ　#モノボケ　#chaka,Shorts,60.0,466357,31581,704,2024-03-14T23:00:24Z,Rg345cQZbdQ
Travis Japan【しりとり】LAのマーケットでお買い物！　#TravisJapan　#買い物　#しりとり　#スーパーマーケット,Shorts,48.0,68744,11006,287,2024-03-07T23:00:09Z,I30z-x6fTRg
トランポリンで撮影したジャケット写真にも注目👀 - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TGIF #TravisJapan,Shorts,33.0,149905,17189,541,2024-03-01T09:00:35Z,iBt9LnEkPr0
Travis Japan【大食い】LA人気バーガーを40個食べ尽くせ!!　#TravisJapan　#大食い　#ハンバーガー　#ロサンゼルス,Shorts,38.0,99880,11831,273,2024-02-29T23:00:26Z,e5x9WvwfEL8
Travis Japan【プライベート】自分たちの曲がカラオケに!!もう歌うしかないでしょ🎤　#TravisJapan　#カラオケ　#打ち上げ,Shorts,60.0,116393,15723,524,2024-02-23T12:01:00Z,thJIZW0xMxc
[Travis Japan] LEVEL UP (Sam Feldt Remix) with KAITA - #Chaka #Machu #Noel #LEVELUPRemix,Shorts,20.0,220344,17066,280,2024-02-19T13:00:01Z,bxFOrnuHzWM
[Travis Japan] LEVEL UP (Sam Feldt Remix) with KAITA - #Shime #Umi #Shizu #Genta #LEVELUPRemix,Shorts,19.0,239383,16333,219,2024-02-19T12:59:46Z,tVgeDKQgUXs
Travis Japan【絵文字だけで出会えるか!? inLA】🏝️🎨🎅で運命の出会い…　#TravisJapan　#絵文字　#出会えるか,Shorts,43.0,66927,9870,325,2024-02-16T12:00:32Z,U33JoPPJEwk
Travis Japan【USAで朝食】思い出のホットドッグ店でLAのエモトーク🌭　#TravisJapan　#ホットドッグ　#LA生活　#エモい話,Shorts,35.0,72593,10871,199,2024-02-09T12:00:47Z,sXg2XLux0RI
Travis Japan【衣装コーデ】LAの人気古着屋さんで衣装選び！　#TravisJapan  #ocjapanfair  #衣装コーデ  #古着,Shorts,45.0,124023,13157,376,2024-02-02T12:00:44Z,lIsw2oJtYoo
[Travis Japan] LEVEL UP - #Genta & #Shizu & #Chaka ver. 🎮👾 #松田元太 #吉澤閑也 #宮近海斗 #TravisJapan #LEVELUP,Shorts,31.0,126218,11815,204,2024-01-31T10:00:14Z,Ic-SCYH6MKo
[Travis Japan] LEVEL UP - #Umi & #Machu ver. 🎮👾 #中村海人 #松倉海斗 #TravisJapan #LEVELUP,Shorts,33.0,92743,10808,257,2024-01-30T10:00:28Z,gV93og8nZfk
[Travis Japan] LEVEL UP - #Shime & #Noel ver. 🎮👾 #七五三掛龍也 #川島如恵留 #TravisJapan #LEVELUP,Shorts,35.0,123822,12660,310,2024-01-29T10:00:09Z,ErRBSVij8X8
Travis Japan【胸キュン人狼】世界の言葉で愛をささやきます❤️,Shorts,38.0,79289,11040,275,2024-01-26T12:00:25Z,WPtH13v4Y5k
[Travis Japan] Okie Dokie! - #Chaka Solo Dance  #宮近海斗 #TravisJapan #RoadtoA #OkieDokie,Shorts,40.0,212065,15100,401,2024-01-26T09:01:15Z,TwSRG6Oo4dg
[Travis Japan] Okie Dokie! - #Umi Solo Dance  #中村海人 #TravisJapan #RoadtoA #OkieDokie,Shorts,40.0,109061,10962,193,2024-01-26T09:01:00Z,oNxoHS9thyM
[Travis Japan] Okie Dokie! - #Noel Solo Dance  #川島如恵留 #TravisJapan #RoadtoA #OkieDokie,Shorts,40.0,115633,10539,682,2024-01-26T09:00:36Z,hkbu7N1lBE0
[Travis Japan] Okie Dokie! - #Genta Solo Dance  #松田元太 #TravisJapan #RoadtoA #OkieDokie,Shorts,42.0,267017,17598,260,2024-01-25T09:01:00Z,dBWaRW-8I6Y
[Travis Japan] Okie Dokie! - #Shime Solo Dance  #七五三掛龍也 #TravisJapan #RoadtoA #OkieDokie,Shorts,41.0,136349,12645,335,2024-01-25T09:00:14Z,QKDaAGLN6Yg
[Travis Japan] Okie Dokie! - #Shizu Solo Dance  #吉澤閑也 #TravisJapan #RoadtoA #OkieDokie,Shorts,39.0,124064,10897,415,2024-01-24T09:01:00Z,1pbqoAxrnaw
[Travis Japan] Okie Dokie! - #Machu Solo Dance  #松倉海斗 #TravisJapan #RoadtoA #OkieDokie,Shorts,44.0,200578,15848,454,2024-01-24T09:00:28Z,hHtBBIB_Q4k
Travis Japan【Kis-My-Ft2コラボ】鍋パで衝撃トーク!,Shorts,52.0,78953,9916,199,2024-01-19T12:00:28Z,V3ZAwRiLupE
Travis Japan【Kis-My-Ft2コラボ】結局みんなでカーニバルだぁああ,Shorts,52.0,118878,12311,360,2024-01-12T12:00:21Z,GBE9SAKq-ZA
Travis Japan【まったり旅】ドライブ後編🎵横須賀から東京へのドライブ🚗,Shorts,57.0,117796,0,162,2024-01-05T12:00:50Z,wGrBaJjatVI
Travis Japan【メンバー直伝】コンサートを100倍楽しむ８つの方法♪ネタバレではないよ🙊,Shorts,37.0,58308,0,287,2024-01-02T12:00:15Z,Dc0VeNaUe1M
Travis Japan【まったり旅】自由気ままに横須賀ドライブ♪🚗,Shorts,43.0,67496,0,356,2023-12-29T12:00:21Z,GyTqnWOTVQg
WEGOTNEXT! on @officialculturekings #TravisJapan #CultureKings #WEGOTNEXT,Shorts,31.0,60813,0,199,2023-12-27T09:00:15Z,FmX6ICHeujM
Travis Japan【電撃訪問】CDショップ巡りで大はしゃぎ！㊗️1st アルバム発売🎉,Shorts,49.0,64670,0,225,2023-12-22T12:00:46Z,rcSR1KKLhQY
Travis Japan【工場見学】Road to A発売記念♪CDはこうやって作られるのかぁ💿,Shorts,46.0,58662,0,479,2023-12-15T12:00:51Z,roHWmwOCstI
[Travis Japan] LEVEL UP - #Chaka Solo Dance 🎮👾  #宮近海斗 #TravisJapan #RoadtoA #LEVELUP,Shorts,28.0,270993,0,414,2023-12-14T10:00:01Z,ij0Im9Fn7TE
[Travis Japan] LEVEL UP - #Umi Solo Dance 🎮👾  #中村海人 #TravisJapan #RoadtoA #LEVELUP,Shorts,27.0,416328,0,580,2023-12-14T09:59:58Z,tslOzUCjPoM
[Travis Japan] LEVEL UP - #Shime Solo Dance 🎮👾  #七五三掛龍也 #TravisJapan #RoadtoA #LEVELUP,Shorts,26.0,169616,0,309,2023-12-14T09:59:55Z,QqZhMU2CQmc
[Travis Japan] LEVEL UP - #Noel Solo Dance 🎮👾  #川島如恵留 #TravisJapan #RoadtoA #LEVELUP,Shorts,28.0,152969,0,1059,2023-12-14T09:59:52Z,HihVGgt3H9I
[Travis Japan] LEVEL UP - #Shizu Solo Dance 🎮👾  #吉澤閑也 #TravisJapan #RoadtoA #LEVELUP,Shorts,29.0,147292,0,399,2023-12-14T09:59:48Z,6mgHXNM-8NI
[Travis Japan] LEVEL UP - #Genta Solo Dance 🎮👾  #松田元太 #TravisJapan #RoadtoA #LEVELUP,Shorts,29.0,293293,0,248,2023-12-14T09:59:45Z,DLJDRNeTlbY
[Travis Japan] LEVEL UP - #Machu Solo Dance 🎮👾  #松倉海斗 #TravisJapan #RoadtoA #LEVELUP,Shorts,28.0,239056,0,363,2023-12-14T09:59:40Z,P6uWiWy09RA
Travis Japan【㊗️1st アルバム発売記念】｢Road to A｣を徹底解説！これを見たら…完璧😏,Shorts,57.0,62796,0,340,2023-12-08T12:00:10Z,9u1aptwfhBg
[Travis Japan] ‘LEVEL UP’ -Dance on Stage- #TravisJapan #LEVELUP #RoadtoA #Shorts,Shorts,42.0,127092,0,345,2023-12-04T12:00:49Z,voZJ6S_i4iM
Travis Japan official【たまご料理王決定戦 -後編- 】カルボナーラは…誰が作ったのか🐣⁉️〜本編をチェック〜,Shorts,56.0,76461,0,222,2023-11-24T12:00:49Z,r3GA8BjnMBs
Travis Japan official【たまご料理王決定戦 -前編- 】ちゃか・しず・まちゅは3分で何をつくるのか🍳〜本編見てねっ!!〜,Shorts,43.0,90062,0,261,2023-11-17T12:00:07Z,5f_x6jf9RSo
Travis Japan official【トラジャ的真のおバカ王は誰だ!?】元太・海人・七五三掛...みんな逸材なんです 笑笑 〜本編をチェックしてくださーい〜,Shorts,54.0,119675,0,295,2023-11-10T12:00:45Z,h_avjp8OkQQ
Travis Japan - 'Road to A' -Special Unit Songs Teaser-,Shorts,34.0,152268,0,656,2023-11-07T11:00:30Z,Qf9M2zYUZGI
Travis Japan official【㊗️デビュー１周年記念企画】伝説のあのダンス企画が帰ってきます!! JUST DANCE！〜本編をチェックしてね〜,Shorts,41.0,81523,0,402,2023-11-03T12:00:56Z,xtYdfQ4SoNA
Travis Japan official【㊗️デビュー１周年】明日は生配信です！17時から!! 大事な発表もあるかも〜,Shorts,56.0,123160,0,480,2023-10-27T12:00:41Z,kl86p828LVE
Travis Japan official【台北フォトバトル～完結編】いろいろあった台湾もこれで最後！また来るねぇ〜本編チェックして!!〜,Shorts,33.0,90851,0,208,2023-10-20T12:00:48Z,rICJNsbcGGM
Travis Japan official【台北フォトバトル～02】街中で全財産落としちゃいました💦どうなっちゃうの？？？〜本編をチェックして〜,Shorts,48.0,151031,0,283,2023-10-13T12:00:46Z,kyXHPVoO1t8
Travis Japan official【台北フォトバトル~01】台北市内を駆け巡れ!! 〜本編を見てくださいねぇ〜,Shorts,29.0,101577,0,243,2023-10-06T12:00:38Z,gZWwibtNJzk
Travis Japan official【利きフルーツin台湾】見たこともないトロピカル果実が登場🍌龍也の眼にご注目⁉️〜本編見てね〜,Shorts,44.0,56048,0,233,2023-09-29T12:00:06Z,7SYG57nbDQI
Travis Japan official【台湾の人気朝食🍴食べ尽くせ】絶品の人気メニューベスト７ 〜本編見てね〜,Shorts,45.0,62431,0,223,2023-09-22T12:00:56Z,v_9GmZGVYwM
[Travis Japan] '99 PERCENT' -Dance Video- #TravisJapan #TJ_99PERCENT #Shorts,Shorts,24.0,220674,0,284,2023-09-22T10:00:09Z,AyZg9-oizlg
Travis Japan official【こだわりベスト３発表】好きな女の子の仕草は？好きな学校行事は？など〜本編チェックしてね〜,Shorts,51.0,113079,0,305,2023-09-15T12:00:39Z,hCqcfenVLhs
Travis Japan official【メッセージ早打ち王】爆速王に、俺はなる!! そんな感じでメール打つの!? ✨本編見てねぇ✨,Shorts,45.0,65172,0,449,2023-09-08T12:00:33Z,SCEwcbyD2bA
Travis Japan【裏側を初出し】デビューコンサートのエピソード祭り〜ぜひ本編見てね〜,Shorts,29.0,60412,0,184,2023-09-01T12:00:49Z,wygkqGetJrg
Travis Japan official【夏のデートファッションコーデ対決2023】でも...何かが違う💦 ~絶対見てほしい☀️~,Shorts,39.0,88160,0,416,2023-08-25T12:00:30Z,KsGUWrvN_Lw
「Travis Japan Debut Concert 2023 THE SHOW～ただいま、おかえり～」Sampler #THESHOW #TravisJapan #Shorts,Shorts,34.0,53415,0,212,2023-08-24T10:00:40Z,q7vaqSotGEo
Travis Japan official【明日緊急生配信】僕たちのツアーDVDが間もなく出ますので、そのワクワクを共有しようって予定です！〜8/19(土)21時から緊急生配信見て見て〜,Shorts,53.0,182619,0,421,2023-08-18T12:00:52Z,saZE8JjtacE
Travis Japan official【七五三掛の相関図】いろんな伏線...張らしてもらってます 笑 〜本編見てねぇ〜,Shorts,53.0,75496,0,274,2023-08-11T12:00:10Z,5zlz08JGSOo
Travis Japan official【爆盛れポーズ連発】プリントシール撮りまくったYo✨ 〜本編見てね〜,Shorts,52.0,307137,0,434,2023-08-04T12:00:30Z,KowHBOFUfEs
[Travis Japan] 台湾夜市Vlog🏮 #TravisJapan #Shorts,Shorts,56.0,93278,0,254,2023-08-01T12:00:15Z,NlrYLLKWY7g
Travis Japan official【５年越しのリベンジ】水上アスレチック...もう落ちるなんてないぜぇ〜　＊＊本編見てね＊＊,Shorts,28.0,117367,0,336,2023-07-28T12:00:38Z,mRqFH838OGU
Travis Japan official【2023漫画博覧会in台湾】ステージでのパフォーマンスの様子を一部見せちゃいます!!!,Shorts,47.0,63115,0,145,2023-07-28T10:15:02Z,tMSGUx7_5PE
Travis Japan official【台湾到着】たくさんのファンが出迎えてくれました!!本当にありがとう〜〜,Shorts,47.0,225406,0,182,2023-07-28T10:00:35Z,bg08lvTi__I
Travis Japan official【ボンバーアタック】ただただ盛り上がっている七人の男たち ~本編を見てね~ #shorts,Shorts,30.0,57906,0,205,2023-07-21T12:00:09Z,C1eyuxy1lwk
「Travis Japan Debut Concert 2023 THE SHOW～ただいま、おかえり～」Short Teaser,Shorts,39.0,264705,0,1267,2023-07-17T03:00:10Z,QBAhyDrj5xQ
Travis Japan official【回転バーをJUMP！JUMP！】あの男がやらかします💦笑　〜本編チェックしてね〜,Shorts,25.0,59167,0,233,2023-07-14T12:00:00Z,-MtexXZxTWo
[Travis Japan] 'Candy Kiss' -Dance ver.- #Chaka Focus Camera 🎥,Shorts,60.0,189141,0,291,2023-07-10T10:03:28Z,ESHrTyauNMs
[Travis Japan] 'Candy Kiss' -Dance ver.- #Umi Focus Camera 🎥,Shorts,60.0,176639,0,208,2023-07-10T10:03:24Z,PLjry4iFKow
[Travis Japan] 'Candy Kiss' -Dance ver.- #Shime Focus Camera 🎥,Shorts,60.0,144462,0,229,2023-07-10T10:03:19Z,Zs_zri5BtFY
[Travis Japan] 'Candy Kiss' -Dance ver.- #Noel Focus Camera 🎥,Shorts,60.0,160729,0,297,2023-07-10T10:03:13Z,wW3hzvFVezs
[Travis Japan] 'Candy Kiss' -Dance ver.- #Shizu Focus Camera 🎥,Shorts,60.0,108244,0,196,2023-07-10T10:03:08Z,_D4Ne_WLBjs
[Travis Japan] 'Candy Kiss' -Dance ver.- #Genta Focus Camera 🎥,Shorts,60.0,319739,0,230,2023-07-10T10:03:02Z,HjwQ_D93xGU
[Travis Japan] 'Candy Kiss' -Dance ver.- #Machu Focus Camera 🎥,Shorts,60.0,159408,0,260,2023-07-10T10:02:56Z,zifKcU9V7MY
[Travis Japan] Candy Kiss - #Chaka Solo Dance 🍭💋,Shorts,42.0,238426,0,453,2023-07-09T11:00:47Z,5Eg1KXrWqWs
[Travis Japan] Candy Kiss - #Umi Solo Dance 🍭💋,Shorts,39.0,193434,0,370,2023-07-09T11:00:40Z,r_XIwgHiQZg
[Travis Japan] Candy Kiss - #Shime Solo Dance 🍭💋,Shorts,41.0,212691,0,483,2023-07-09T11:00:33Z,0fGna5CtENs
[Travis Japan] Candy Kiss - #Noel Solo Dance 🍭💋,Shorts,40.0,157889,0,846,2023-07-09T11:00:27Z,nJoeTeVFm-M
[Travis Japan] Candy Kiss - #Shizu Solo Dance 🍭💋,Shorts,39.0,164730,0,410,2023-07-09T11:00:21Z,2L1y3m1DgZY
[Travis Japan] Candy Kiss - #Genta Solo Dance 🍭💋,Shorts,41.0,398708,0,272,2023-07-09T11:00:12Z,M0u9SslcWIE
[Travis Japan] Candy Kiss - #Machu Solo Dance 🍭💋,Shorts,41.0,167825,0,435,2023-07-09T11:00:06Z,c5977sr4HXA
Travis Japan official【猛獣から全力で逃げろ!!】新感覚ゲームで大盛り上がり！　〜本編チェックしてね〜,Shorts,25.0,63051,0,320,2023-07-07T12:48:00Z,LQvFhK6-NkI
[Travis Japan] ‘Candy Kiss’ MV 🍭💋 100万回再生ありがとう!!!!!!! #CandyKissミリオンありがとう #TravisJapan #CandyKiss,Shorts,11.0,47033,0,233,2023-07-06T09:00:02Z,1vPqu81GsQU
[Travis Japan] ‘Candy Kiss’ MVプレミア公開 🍭💋 一緒に見てくれてありがとう!!!!!!! #TravisJapan #CandyKiss #Shorts,Shorts,60.0,270031,0,288,2023-07-04T09:00:16Z,Ne2_v2IvJd0
Travis Japan official【’Candy Kiss’ Release Party】無事終わりました〜!!!!!!!見逃した方はアーカイブをチェックしてね♬,Shorts,32.0,115195,0,250,2023-07-03T13:00:13Z,OF43jF4G3ic
Travis Japan official【’Candy Kiss’ Release Party】歌って踊ります、18時から生配信します！みんなチェックしてね♬,Shorts,32.0,62670,0,216,2023-07-03T08:00:16Z,kdfpOTQX17E
Travis Japan official【名字交差点ドライブバトル後編】ついにまちゅが運転🚗しめ〜一回止めて！  〜本編見てね〜,Shorts,47.0,76695,0,291,2023-06-30T12:00:02Z,2IJIgHkVIwQ
Travis Japan official【メンバーの名字入った交差点探せバトル】２チームに分かれてドライブ対決 〜本編見てね〜,Shorts,39.0,65460,0,297,2023-06-23T12:00:20Z,Sszr41b6O5E
[Travis Japan] ‘Candy Kiss’ - Singing ver. #TravisJapan #CandyKiss 🍭💋 #Shorts,Shorts,60.0,504534,0,685,2023-06-21T11:00:31Z,VDBphZ9Sgv8
[Travis Japan] ‘Candy Kiss’ - Dance Practice Day-1 #TravisJapan #CandyKiss 🍭💋 #Shorts,Shorts,60.0,990218,0,837,2023-06-20T23:00:07Z,7PbhTTc45qk
[Travis Japan] #KeepOnSmiling Dance Challenge - #Shime #Umi,Shorts,59.0,239084,0,271,2023-06-19T09:00:19Z,sjXZBfgwUCk
[Travis Japan] #KeepOnSmiling Dance Challenge - #Machu #Shizu #Genta,Shorts,52.0,264578,0,276,2023-06-19T09:00:14Z,sayC6RfXbFY
[Travis Japan] #KeepOnSmiling Dance Challenge - #Noel #Chaka,Shorts,48.0,182569,0,284,2023-06-19T09:00:11Z,SBR1fZ7JY2Y
Travis Japan official【松倉海斗の相関図】トリプルカイト㊙️話〜本編をチェックしてねぇ〜,Shorts,35.0,86508,0,271,2023-06-16T12:00:34Z,Yk4jzJrEhjE
[Travis Japan] Still on a journey - #Chaka Solo Dance #Shorts,Shorts,36.0,175695,0,521,2023-06-15T10:03:15Z,y143g5Kq514
[Travis Japan] Still on a journey - #Umi Solo Dance #Shorts,Shorts,35.0,165736,0,501,2023-06-15T10:03:02Z,PvMC91i4RaA
[Travis Japan] Still on a journey - #Shime Solo Dance #Shorts,Shorts,33.0,139509,0,434,2023-06-15T10:02:49Z,RGs461gDXis
[Travis Japan] Still on a journey - #Noel Solo Dance #Shorts,Shorts,36.0,133313,0,1024,2023-06-15T10:02:32Z,p2HkYPoJT3k
[Travis Japan] Still on a journey - #Shizu Solo Dance #Shorts,Shorts,34.0,120443,0,502,2023-06-15T10:02:12Z,LYMHr3CzP5M
[Travis Japan] Still on a journey - #Genta Solo Dance #Shorts,Shorts,39.0,173803,0,341,2023-06-15T10:01:57Z,DnXpIIbGcCA
[Travis Japan] Still on a journey - #Machu Solo Dance #Shorts,Shorts,36.0,142163,0,411,2023-06-15T10:01:46Z,8doBQXxreLE
Travis Japan【AMONG US】リベンジマッチ！今回は...ハイレベルな戦いだぜ〜!! シズは途中離脱!? 詳しくは本編で!!,Shorts,38.0,71546,0,268,2023-06-09T12:00:02Z,2Tjh-oKcawM
[Travis Japan] 'Moving Pieces' - Behind-the-Scenes #Genta ver. - #Shorts,Shorts,40.0,106074,0,192,2023-06-04T03:00:09Z,OKo_p61z4PI
[Travis Japan] 'Moving Pieces' - Behind-the-Scenes #Shizu ver. - #Shorts,Shorts,41.0,80855,0,299,2023-06-03T03:00:04Z,4uViIrqw6jY
Travis Japan【大食いチャレンジ】回転寿司を食い尽くせ!! ~目指すは140皿完食（鮨）~ 本編を見てねぇ！,Shorts,52.0,133242,0,382,2023-06-02T12:00:22Z,VnflUHqU5T4
