title,published_at,view_count,like_count,comment_count,video_id
Travis Japan official【爆盛れポーズ連発】プリントシール撮りまくったYo✨ 〜本編見てね〜,2023-08-04T12:00:30Z,307137,0,434,KowHBOFUfEs
Travis Japan - 'Candy Kiss' - Dance Practice Day-1 - Full ver.,2023-08-04T09:00:02Z,529966,0,880,1-TXK00Ib7U
[Travis Japan] 台湾夜市Vlog🏮 #TravisJapan #Shorts,2023-08-01T12:00:15Z,93278,0,254,NlrYLLKWY7g
Travis Japan【水上アスレチック】５年ぶり…失敗しないんです俺たち!!,2023-07-29T12:00:45Z,972697,0,1558,rjDZ8G2eUPk
「Travis Japan Debut Concert 2023 THE SHOW～ただいま、おかえり～」特典映像Digest,2023-07-29T09:00:25Z,164185,0,581,po-5rvc0FBo
Travis Japan official【５年越しのリベンジ】水上アスレチック...もう落ちるなんてないぜぇ〜　＊＊本編見てね＊＊,2023-07-28T12:00:38Z,117367,0,336,mRqFH838OGU
Travis Japan official【2023漫画博覧会in台湾】ステージでのパフォーマンスの様子を一部見せちゃいます!!!,2023-07-28T10:15:02Z,63115,0,145,tMSGUx7_5PE
Travis Japan official【台湾到着】たくさんのファンが出迎えてくれました!!本当にありがとう〜〜,2023-07-28T10:00:35Z,225402,0,182,bg08lvTi__I
「Travis Japan Debut Concert 2023 THE SHOW～ただいま、おかえり～」Digest Movie,2023-07-25T10:00:08Z,497422,0,1180,AIqwlB5Gs00
Travis Japan【因縁の対決】まちゅvsしめ…ついに決着が!!??,2023-07-22T12:00:04Z,403359,0,892,7GJLKquyde8
Travis Japan official【ボンバーアタック】ただただ盛り上がっている七人の男たち ~本編を見てね~ #shorts,2023-07-21T12:00:09Z,57906,0,205,C1eyuxy1lwk
「Travis Japan Debut Concert 2023 THE SHOW～ただいま、おかえり～」Short Teaser,2023-07-17T03:00:10Z,264704,0,1267,QBAhyDrj5xQ
Travis Japan - 'Candy Kiss' -Dance Practice-,2023-07-16T12:00:37Z,914378,0,1661,oSrKi7W8nXA
Travis Japan【やらかし注意】リーダーちゃかがヤっちまいます 笑笑,2023-07-15T12:54:00Z,794890,0,1182,6bMXP5oRcOo
Travis Japan official【回転バーをJUMP！JUMP！】あの男がやらかします💦笑　〜本編チェックしてね〜,2023-07-14T12:00:00Z,59166,0,233,-MtexXZxTWo
[Travis Japan] 'Candy Kiss' -Dance ver.- #Chaka Focus Camera 🎥,2023-07-10T10:03:28Z,189140,0,291,ESHrTyauNMs
[Travis Japan] 'Candy Kiss' -Dance ver.- #Umi Focus Camera 🎥,2023-07-10T10:03:24Z,176639,0,208,PLjry4iFKow
[Travis Japan] 'Candy Kiss' -Dance ver.- #Shime Focus Camera 🎥,2023-07-10T10:03:19Z,144462,0,229,Zs_zri5BtFY
[Travis Japan] 'Candy Kiss' -Dance ver.- #Noel Focus Camera 🎥,2023-07-10T10:03:13Z,160723,0,297,wW3hzvFVezs
[Travis Japan] 'Candy Kiss' -Dance ver.- #Shizu Focus Camera 🎥,2023-07-10T10:03:08Z,108244,0,196,_D4Ne_WLBjs
[Travis Japan] 'Candy Kiss' -Dance ver.- #Genta Focus Camera 🎥,2023-07-10T10:03:02Z,319739,0,230,HjwQ_D93xGU
[Travis Japan] 'Candy Kiss' -Dance ver.- #Machu Focus Camera 🎥,2023-07-10T10:02:56Z,159408,0,260,zifKcU9V7MY
[Travis Japan] Candy Kiss - #Chaka Solo Dance 🍭💋,2023-07-09T11:00:47Z,238422,0,453,5Eg1KXrWqWs
[Travis Japan] Candy Kiss - #Umi Solo Dance 🍭💋,2023-07-09T11:00:40Z,193434,0,370,r_XIwgHiQZg
[Travis Japan] Candy Kiss - #Shime Solo Dance 🍭💋,2023-07-09T11:00:33Z,212691,0,483,0fGna5CtENs
[Travis Japan] Candy Kiss - #Noel Solo Dance 🍭💋,2023-07-09T11:00:27Z,157889,0,846,nJoeTeVFm-M
[Travis Japan] Candy Kiss - #Shizu Solo Dance 🍭💋,2023-07-09T11:00:21Z,164730,0,410,2L1y3m1DgZY
[Travis Japan] Candy Kiss - #Genta Solo Dance 🍭💋,2023-07-09T11:00:12Z,398706,0,272,M0u9SslcWIE
[Travis Japan] Candy Kiss - #Machu Solo Dance 🍭💋,2023-07-09T11:00:06Z,167822,0,435,c5977sr4HXA
Travis Japan【新感覚ゲーム「ニゲキル」】猛獣から全力で逃げろ!!,2023-07-08T12:00:45Z,493273,0,1082,vkxESEr6bIg
Travis Japan - 'Candy Kiss' -Dance ver.-,2023-07-07T13:30:21Z,6442224,0,2147,ndxENvHd6I4
Travis Japan official【猛獣から全力で逃げろ!!】新感覚ゲームで大盛り上がり！　〜本編チェックしてね〜,2023-07-07T12:48:00Z,63049,0,320,LQvFhK6-NkI
[Travis Japan] ‘Candy Kiss’ MV 🍭💋 100万回再生ありがとう!!!!!!! #CandyKissミリオンありがとう #TravisJapan #CandyKiss,2023-07-06T09:00:02Z,47033,0,233,1vPqu81GsQU
[Travis Japan] ‘Candy Kiss’ MVプレミア公開 🍭💋 一緒に見てくれてありがとう!!!!!!! #TravisJapan #CandyKiss #Shorts,2023-07-04T09:00:16Z,270020,0,288,Ne2_v2IvJd0
Travis Japan official【’Candy Kiss’ Release Party】無事終わりました〜!!!!!!!見逃した方はアーカイブをチェックしてね♬,2023-07-03T13:00:13Z,115193,0,250,OF43jF4G3ic
Travis Japan - 'Candy Kiss' Release Party,2023-07-03T09:18:30Z,254963,0,495,ccxt1F13k9g
Travis Japan official【’Candy Kiss’ Release Party】歌って踊ります、18時から生配信します！みんなチェックしてね♬,2023-07-03T08:00:16Z,62668,0,216,kdfpOTQX17E
Travis Japan - 'Candy Kiss' Music Video,2023-07-02T15:00:07Z,11311285,0,12100,9tZmObfsfls
Travis Japan【名字交差点ドライブバトル】俺たちはいつもガチ！ちゃかとしめがバトル編,2023-07-01T12:00:15Z,337956,0,848,LA4fWhrvKRY
Travis Japan official【名字交差点ドライブバトル後編】ついにまちゅが運転🚗しめ〜一回止めて！  〜本編見てね〜,2023-06-30T12:00:02Z,76695,0,291,2IJIgHkVIwQ
Travis Japan【名字込みの交差点を探せ】七五三掛フィーバーで勝利を確信編,2023-06-24T12:00:32Z,398936,0,1171,XOt_amQ7kzA
Travis Japan official【メンバーの名字入った交差点探せバトル】２チームに分かれてドライブ対決 〜本編見てね〜,2023-06-23T12:00:20Z,65460,0,297,Sszr41b6O5E
[Travis Japan] ‘Candy Kiss’ - Singing ver. #TravisJapan #CandyKiss 🍭💋 #Shorts,2023-06-21T11:00:31Z,504534,0,685,VDBphZ9Sgv8
[Travis Japan] ‘Candy Kiss’ - Dance Practice Day-1 #TravisJapan #CandyKiss 🍭💋 #Shorts,2023-06-20T23:00:07Z,990209,0,837,7PbhTTc45qk
[Travis Japan] #KeepOnSmiling Dance Challenge - #Shime #Umi,2023-06-19T09:00:19Z,239084,0,271,sjXZBfgwUCk
[Travis Japan] #KeepOnSmiling Dance Challenge - #Machu #Shizu #Genta,2023-06-19T09:00:14Z,264578,0,276,sayC6RfXbFY
[Travis Japan] #KeepOnSmiling Dance Challenge - #Noel #Chaka,2023-06-19T09:00:11Z,182569,0,284,SBR1fZ7JY2Y
Travis Japan - ‘Keep On Smiling’ -Memories Montage-,2023-06-18T09:00:02Z,475355,0,1568,4T6e6FDu8V0
Travis Japan【松倉海斗の相関図】トリプルカイト㊙️話,2023-06-17T12:00:08Z,700111,0,974,CdK5VX8rvbc
Travis Japan official【松倉海斗の相関図】トリプルカイト㊙️話〜本編をチェックしてねぇ〜,2023-06-16T12:00:34Z,86507,0,271,Yk4jzJrEhjE
[Travis Japan] Still on a journey - #Chaka Solo Dance #Shorts,2023-06-15T10:03:15Z,175695,0,521,y143g5Kq514
[Travis Japan] Still on a journey - #Umi Solo Dance #Shorts,2023-06-15T10:03:02Z,165733,0,501,PvMC91i4RaA
[Travis Japan] Still on a journey - #Shime Solo Dance #Shorts,2023-06-15T10:02:49Z,139509,0,434,RGs461gDXis
[Travis Japan] Still on a journey - #Noel Solo Dance #Shorts,2023-06-15T10:02:32Z,133313,0,1024,p2HkYPoJT3k
[Travis Japan] Still on a journey - #Shizu Solo Dance #Shorts,2023-06-15T10:02:12Z,120443,0,502,LYMHr3CzP5M
[Travis Japan] Still on a journey - #Genta Solo Dance #Shorts,2023-06-15T10:01:57Z,173803,0,341,DnXpIIbGcCA
[Travis Japan] Still on a journey - #Machu Solo Dance #Shorts,2023-06-15T10:01:46Z,142163,0,411,8doBQXxreLE
Travis Japan - 'Still on a journey' -Dance Video-,2023-06-14T13:00:24Z,1196818,0,3228,K4fgZMGEBkg
Travis Japan【AMONG US】リベンジプレイ！信じてくれ〜!!,2023-06-10T12:00:25Z,752645,0,1168,fPGLcBOd_v8
Travis Japan【AMONG US】リベンジマッチ！今回は...ハイレベルな戦いだぜ〜!! シズは途中離脱!? 詳しくは本編で!!,2023-06-09T12:00:02Z,71545,0,268,2Tjh-oKcawM
Travis Japan - ‘Charging!’ -Lyric Video-,2023-06-05T03:00:13Z,1098921,0,1409,coXsXMrAw_I
[Travis Japan] 'Moving Pieces' - Behind-the-Scenes #Genta ver. - #Shorts,2023-06-04T03:00:09Z,106073,0,192,OKo_p61z4PI
Travis Japan【大食いチャレンジ】回転寿司を食い尽くせ!!,2023-06-03T12:00:03Z,2390466,0,2646,5OAJ5gs2jkg
[Travis Japan] 'Moving Pieces' - Behind-the-Scenes #Shizu ver. - #Shorts,2023-06-03T03:00:04Z,80855,0,299,4uViIrqw6jY
Travis Japan【大食いチャレンジ】回転寿司を食い尽くせ!! ~目指すは140皿完食（鮨）~ 本編を見てねぇ！,2023-06-02T12:00:22Z,133240,0,382,VnflUHqU5T4
[Travis Japan] 'Moving Pieces' - Behind-the-Scenes #Machu ver. - #Shorts,2023-06-02T03:00:15Z,105386,0,263,gfDhvLrxqH0
[Travis Japan] 'Moving Pieces' - Behind-the-Scenes #Umi ver. - #Shorts,2023-06-01T02:30:27Z,79352,0,210,f6ROgj3ek3I
[Travis Japan] 'Moving Pieces' - Behind-the-Scenes #Shime ver. - #Shorts,2023-05-31T03:00:05Z,89118,0,284,6Fb42zjRgCA
[Travis Japan] 'Moving Pieces' - Behind-the-Scenes #Noel ver. - #Shorts,2023-05-30T03:00:24Z,79621,0,968,q5Umpr2gCSk
Travis Japan - 'Moving Pieces EP' Digest,2023-05-30T03:00:08Z,122104,0,679,InUhS-G24Jk
[Travis Japan] 'Moving Pieces' - Behind-the-Scenes #Chaka ver. - #Shorts,2023-05-29T03:00:08Z,134700,0,444,IajLQukpYZ0
Travis Japan【げんたベガス】これが最年少メンバーの実力…いやバラエティ力 笑,2023-05-27T12:00:38Z,515807,0,933,pevHdKAOusA
Travis Japan official【げんたベガス】これが最年少メンバーの実力です 笑,2023-05-26T12:00:08Z,152647,0,477,6XGNHyaNmtc
Travis Japan - 'Moving Pieces'  -Dance Practice-,2023-05-26T10:30:18Z,1286026,0,2614,_l9-XviFots
[Travis Japan] 'Moving Pieces' -#Shime & #Noel ver.- #Shorts,2023-05-25T12:00:07Z,131234,0,480,76-OET8s4hk
[Travis Japan] 'Moving Pieces' -#Shizu & #Genta & #Machu ver.- #Shorts,2023-05-24T12:00:42Z,367054,0,407,lbMRrkKdqCA
[Travis Japan] 'Moving Pieces' -#Chaka & #Umi ver.- #Shorts,2023-05-23T12:00:26Z,159009,0,356,lP6SMJcRDbI
[Travis Japan] ‘Moving Pieces’ MV公開中!! #TravisJapan #MovingPieces #Shorts,2023-05-21T09:00:21Z,140504,0,301,cDdPGxIGKKs
Travis Japan【ダンスゲームで勝負】世界レベルで踊れ！,2023-05-20T13:00:00Z,729652,0,1351,-yNhhHCrve8
Travis Japan official【お知らせ📣】今日の虎Tubeは22時からなのでお間違えなく〜🐯!!!!!!!,2023-05-20T10:34:51Z,230455,0,260,qVozBifs1pU
Travis Japan official【ダンスゲームに挑戦】オレたちの本気を見てほしい〜踊っちゃうよー🕺 本編をお楽しみに〜✨,2023-05-19T12:00:09Z,56713,0,274,BeoyYwZQ0mU
Travis Japan - 'Moving Pieces' -Dance ver.-,2023-05-19T09:00:01Z,814701,0,2343,-EP68ZsEX-M
Travis Japan - 'Moving Pieces' - Behind-the-scenes -,2023-05-18T13:00:45Z,162360,0,540,yJZglQO_abI
[Travis Japan] 'Moving Pieces' -360 ver.- #Shorts,2023-05-17T09:00:23Z,135322,0,283,P6H4DYFM4SQ
Travis Japan - 'Moving Pieces' Music Video,2023-05-15T13:00:06Z,14702449,0,12515,c10aEyfEChM
[Travis Japan] 'Moving Pieces' in 1 more day! #MovingPieces_D1 🧩,2023-05-14T03:00:33Z,67302,0,221,scNoGpuSO9Y
Travis Japan - 'Moving Pieces' -Concept Movie-,2023-05-13T12:00:31Z,153952,0,493,Y6T7d0p4Q3E
Travis Japan【宮近海斗の相関図】なぜか大先輩がやって来た!!,2023-05-13T12:00:24Z,938626,0,1449,_bLg0GUX0t4
[Travis Japan] 'Moving Pieces' in 2 more days!! #MovingPieces_D2 🧩,2023-05-13T03:00:30Z,65024,0,196,klIS7hDWhfk
Travis Japan official【宮近海斗相関図】大先輩のサプライズ登場に...ちゃかあたふた 笑✨本編をお楽しみに〜！　#shorts,2023-05-12T12:00:16Z,149599,0,425,VS37fCoM9_U
[Travis Japan] 'Moving Pieces' in 3 more days!!! #MovingPieces_D3 🧩,2023-05-12T03:00:30Z,59817,0,210,j0Tyr2CgNxA
[Travis Japan] 'Moving Pieces' in 4 more days!!!! #MovingPieces_D4 🧩,2023-05-11T03:00:20Z,61259,0,196,v_0UFiJ5M3Y
[Travis Japan] 'Moving Pieces' in 5 more days!!!!! #MovingPieces_D5 🧩,2023-05-10T03:00:17Z,87180,0,199,hKu70ek7Nyc
Travis Japan - 'Moving Pieces' Dance ver. -intro-,2023-05-09T12:00:06Z,278241,0,1776,A6NhGuhndus
[Travis Japan] 'Moving Pieces' in 6 more days!!!!!! #MovingPieces_D6 🧩,2023-05-09T03:00:12Z,74135,0,281,XW0P2chDOFQ
[Travis Japan] 'Moving Pieces' in 7 more days!!!!!!! #MovingPieces_D7 🧩,2023-05-08T03:08:59Z,82943,0,255,EFeJ1WCokMY
[Travis Japan] 'Moving Pieces' Behind the scenes of MV shooting #Shorts,2023-05-07T10:00:18Z,69974,0,349,HR9KPRYNucU
Travis Japan【ゲレンデ飯】少数派グルメで天国と地獄!?,2023-05-06T12:00:25Z,402197,0,1216,enIP79jMNC4
Travis Japan official【ゲレンデ飯で少数派グルメ】雪上で遊んだ後は...⛄️食べたくなっちゃうよね〜モグモグタイムっす✨本編をお楽しみに〜！　#shorts,2023-05-05T12:00:44Z,73672,0,366,ph--79Jwhng
[Travis Japan] 'Moving Pieces' -7 Shot ver.- #Shorts,2023-04-30T10:00:23Z,650070,0,990,e7NhH8c42tk
Travis Japan - 'Moving Pieces' Trailer -light ver.-,2023-04-30T09:00:01Z,147925,0,613,KMXbtUb248s
Travis Japan【トキメキ注意】ゲレンデで胸キュン選手権💜,2023-04-29T12:00:45Z,508479,0,2762,uOPu0L5jT7Y
Travis Japan - 'M..... P.....' Trailer #3 🧩🧩🧩🧩🧩🧩🧩,2023-04-29T11:04:09Z,110710,0,352,wfZGQlBDs3c
Travis Japan official【胸キュン選手権】ゲレンデで恋しちゃうかも...💘トラジャが甘い言葉を囁くよ…💋本編をお楽しみに〜！　#shorts,2023-04-28T12:00:17Z,90844,0,325,F11QGose-Uk
Travis Japan - '...... ......' Trailer #2 🧩🧩🧩🧩,2023-04-26T11:00:16Z,140819,0,518,SxxBPxNZIQo
Travis Japan - Trailer #1 🎧🧩,2023-04-23T11:00:18Z,205176,0,1335,JfNLZSbrdSU
Travis Japan【雪合戦で世界を目指す！】本気で挑みます!!,2023-04-22T12:00:42Z,318415,0,1336,vg8Sdxv22ys
Travis Japan official【雪合戦】強豪チームと真剣勝負🔥トラジャチームは勝てるのか…本編をお楽しみに〜！　#shorts,2023-04-21T12:00:46Z,94035,0,367,tn800TZZOzw
[Travis Japan] JUST DANCE! Challenge - with トラだるま ver. - #ピロブンダンス,2023-04-16T12:00:16Z,61159,0,259,OCEHWGkoDm0
Travis Japan【巨大雪だるま⛄️】初ゲレンデで協力作業…なのに❗️,2023-04-15T12:00:03Z,547759,0,1966,5AFQAUOkbmU
Travis Japan official【雪だるま】ガチで作りました〜！　#shorts,2023-04-14T12:00:16Z,113439,0,562,Pf084raxRN0
Travis Japan【お土産No.1決定戦】誰が一番良いセンス？,2023-04-08T12:00:06Z,348028,0,1112,6FdQepAd8VA
Travis Japan official【新潟のお土産】みんなのお買い物センスが確かめられちゃう〜俺はいけてるぜっ✨〜本編見てね〜 #shorts,2023-04-07T12:00:00Z,90900,0,248,-TESBHCJk98
Travis Japan【デビューコンサート】ウラ側全部語ります！,2023-04-01T12:00:13Z,336181,0,1230,FihSPf1O8ic
Travis Japan official【デビューコンサート終幕】ウラ側語り尽くします♫なぜ外周がなかったのか？〜本編見てね〜,2023-03-31T12:00:38Z,124506,0,342,kchqoKIMBtc
[Travis Japan] JUST DANCE! Challenge - at Hayfield Secondary School ver. - #shorts,2023-03-30T12:30:13Z,140539,0,314,NIqqvkopsDU
[Travis Japan] JUST DANCE! Challenge - with Hayfield Secondary School students ver. - #ピロブンダンス,2023-03-30T12:00:32Z,83742,0,162,bxww2RT8jr0
[Travis Japan] #Namidaの結晶 under the cherry blossoms🌸✨ #Shorts,2023-03-28T12:45:06Z,167171,0,326,oq8pBBo-SBs
『Travis Japan -The untold story of LA-』本編＆特典Digest,2023-03-28T08:00:13Z,119045,0,344,VSlxVjHxcyU
Travis Japan【寝起きドッキリモノボケ】デビューコン中の早朝に突撃！,2023-03-25T12:00:41Z,1084409,0,2375,wUwpJcU_Wz0
[Travis Japan] #ついに来週 #トラジャ #ドキュメンタリー 映像 3.29(水)発売!,2023-03-20T03:00:15Z,127232,0,215,lDFQoqOTvTI
Travis Japan【癒しの1泊2日ドライブ旅】寝起きダンスでフィナ～レ!!,2023-03-18T12:00:18Z,615817,0,1997,S2wvMuGeA-M
『Travis Japan -The untold story of LA-』特典映像Digest,2023-03-15T12:30:07Z,197921,0,608,E0snFhWilsY
Travis Japan【癒しの1泊2日ドライブ旅】まるで修学旅行の夜〜モノボケ人狼!!,2023-03-11T12:00:34Z,509876,0,1040,hSKsL60ZYsY
『Travis Japan -The untold story of LA-』Trailer,2023-03-08T11:30:03Z,245571,0,1038,DD6koYedXks
Travis Japan【癒しの1泊2日ドライブ旅】やっぱ温泉♨️だよねぇ～,2023-03-04T12:00:06Z,592153,0,1331,5ljHWA98vt8
Travis Japan【癒しの1泊2日ドライブ旅】サバゲー場で缶蹴り,2023-02-25T12:00:32Z,468971,0,1288,VEEtjvxjm34
Travis Japan【癒しの1泊2日ドライブ旅】移動の車中も睡魔とカオス…,2023-02-18T12:00:10Z,446372,0,898,GZzXbn71eN0
Travis Japan【癒しの１泊2日ドライブ旅】本音でガチトーク！げんた・しず編,2023-02-11T12:00:04Z,381490,0,1216,6EMhr9ZW4cM
Travis Japan【癒しの１泊2日ドライブ旅】ガチトークでぶっちゃけます！うみ・しめ編,2023-02-04T12:00:11Z,393545,0,1180,J_Ziu45TJHo
Travis Japan【癒しの１泊2日ドライブ旅】本音でガチトーク！まちゅ・ちゃか・ノエル編,2023-01-28T12:00:33Z,428773,0,1111,jNDXqytdz9M
[Travis Japan] Happy Lunar New Year 2023!!!!!!!,2023-01-22T04:00:13Z,131050,0,396,UT_008wFTk0
Travis Japan【癒しの１泊2日ドライブ旅】動物とふれあいで大パニック 牧場編,2023-01-21T12:00:16Z,732338,0,1692,QAHqDI7inDg
Travis Japan【チャンネルオープン記念１泊2日ドライブ旅】早朝からカオス（汗） 出発編,2023-01-14T12:00:28Z,1521620,0,2492,Wja4wMl6Pms
Travis Japan【あけおめ】2023年 新春のご挨拶,2023-01-07T12:00:14Z,177865,0,1075,TsyfsKNt-Q4
[Travis Japan × @yoninochannel ] JUST DANCE! with よにのちゃんねる #ピロブンダンス #ジャにの,2023-01-04T10:00:26Z,1257838,0,1052,vfjiiTSmL8Y
[Travis Japan] New Year’s Greetings in World Languages,2023-01-01T03:00:03Z,122694,0,387,4klfSB_teb4
Travis Japan【悶絶…酸っぱい・撃痛・激くさ】リアクションで順番に並べろ,2022-12-31T12:14:48Z,1071775,0,1259,dnV57cxE5Wk
Travis Japan【クリスマスプレゼント交換会】オレは絶対コレ～!!メリクリです🎄,2022-12-24T12:00:14Z,876994,0,1613,DLFtchhctIU
[Travis Japan × @ranzkyle @nianaguerrero & @onewithnatalia] JUST DANCE! at #YTFF10 !!,2022-12-20T13:54:00Z,224954,0,251,Lr3rqnRSSi8
Travis Japan - 'JUST DANCE!' with Hollywood Sign,2022-12-18T12:00:30Z,908894,0,1205,_vodTz9O4KQ
Travis Japan【YTFF10シンガポールに完全密着】マーライオン遠かった💦,2022-12-17T12:00:08Z,435343,0,1216,IInXX4-idXg
[Travis Japan] PARTY UP LIKE CRAZY - #Chaka Solo ver. in Venice Beach #Shorts,2022-12-16T10:01:23Z,331217,0,587,Xo_I_XvlRuM
[Travis Japan] PARTY UP LIKE CRAZY - #Umi Solo ver. in Venice Beach #Shorts,2022-12-16T10:01:12Z,195125,0,467,z6t4m1xatIc
[Travis Japan] PARTY UP LIKE CRAZY - #Shime Solo ver. in Venice Beach #Shorts,2022-12-16T10:01:01Z,188867,0,345,zkdhowSCbBE
[Travis Japan] PARTY UP LIKE CRAZY - #Noel Solo ver. in Venice Beach #Shorts,2022-12-16T10:00:52Z,250058,0,1600,WE65mIgK1-0
[Travis Japan] PARTY UP LIKE CRAZY - #Shizu Solo ver. in Venice Beach #Shorts,2022-12-16T10:00:41Z,138758,0,420,vaw1rtIdhPo
[Travis Japan] PARTY UP LIKE CRAZY - #Genta Solo ver. in Venice Beach #Shorts,2022-12-16T10:00:26Z,189711,0,276,pWa6YbpW5m4
[Travis Japan] PARTY UP LIKE CRAZY - #Machu Solo ver. in Venice Beach #Shorts,2022-12-16T10:00:06Z,203830,0,396,BQkDU3-gE1I
Travis Japan | YTFF10,2022-12-10T12:00:03Z,362018,0,701,5-M1l-hgA6g
[Travis Japan × @nihongomantappu] JUST DANCE! #ピロブンダンス at #YTFF10!!,2022-12-05T12:30:01Z,128491,0,237,nc2zNCuTT7A
[Travis Japan] My Dreamy Hollywood - #Chaka Solo ver. in Hollywood #Shorts,2022-12-02T10:00:41Z,144670,0,409,jrskwXDrH9k
[Travis Japan] My Dreamy Hollywood - #Umi Solo ver. in Hollywood #Shorts,2022-12-02T10:00:35Z,86503,0,229,2mRBvYijpB8
[Travis Japan] My Dreamy Hollywood - #Shime Solo ver. in Hollywood #Shorts,2022-12-02T10:00:30Z,110872,0,211,oGxAjPZntlM
[Travis Japan] My Dreamy Hollywood - #Noel Solo ver. in Hollywood #Shorts,2022-12-02T10:00:24Z,114369,0,1002,klZPtn2dtDw
[Travis Japan] My Dreamy Hollywood - #Shizu Solo ver. in Hollywood #Shorts,2022-12-02T10:00:17Z,83334,0,236,bDSZ5qYfkwk
[Travis Japan] My Dreamy Hollywood - #Genta Solo ver. in Hollywood #Shorts,2022-12-02T10:00:09Z,91993,0,179,YNbOolGoyeY
[Travis Japan] My Dreamy Hollywood - #Machu Solo ver. in Hollywood #Shorts,2022-12-02T10:00:02Z,125610,0,284,D2-ZJQKBZGs
Travis Japan - 'JUST DANCE!' -Relay Dance- with REAL AKIBA BOYZ at #YTFF10!!,2022-11-30T09:30:05Z,247074,0,688,YU8Hn16kcuY
[Travis Japan × @MostlySane] #PipniChallenge at #YTFF10!!,2022-11-27T03:00:18Z,174508,0,292,i-mho4f7Lbk
[Travis Japan] Debut Concert Tour 決定！！,2022-11-26T13:44:49Z,196937,0,722,2LDtAd_W3ZU
[Travis Japan] My Dreamy Hollywood - #Chaka Solo ver. in Venice Beach #Shorts,2022-11-21T10:01:54Z,279789,0,506,Q6pBp_G8Sfw
[Travis Japan] My Dreamy Hollywood - #Umi Solo ver. in Venice Beach #Shorts,2022-11-21T10:01:40Z,156178,0,373,l2UtESDFrIY
[Travis Japan] My Dreamy Hollywood - #Shime Solo ver. in Venice Beach #Shorts,2022-11-21T10:01:23Z,201637,0,391,Q5e4bKdfc_M
[Travis Japan] My Dreamy Hollywood - #Noel Solo ver. in Venice Beach #Shorts,2022-11-21T10:01:09Z,232037,0,1000,pxop1Z7hGWQ
[Travis Japan] My Dreamy Hollywood - #Shizu Solo ver. in Venice Beach #Shorts,2022-11-21T10:00:52Z,124118,0,351,oYb9C9Ic3xc
[Travis Japan] My Dreamy Hollywood - #Genta Solo ver. in Venice Beach #Shorts,2022-11-21T10:00:36Z,207574,0,264,1CoiPgJx4Sw
[Travis Japan] My Dreamy Hollywood - #Machu Solo ver. in Venice Beach #Shorts,2022-11-21T10:00:21Z,241915,0,394,hqcnIBBXkjI
[Travis Japan] #YTFF10 Red Carpet #Shorts,2022-11-12T01:00:33Z,90072,0,159,zn9hc9cMIDc
[Travis Japan] JUST DANCE! Challenge - in Singapore ver. -  #ピロブンダンス #Shorts,2022-11-10T13:01:03Z,272163,0,423,iWQU8Rsk4XA
[Travis Japan] JUST DANCE! Challenge - in Singapore ver. - #Shorts,2022-11-10T12:00:44Z,1180675,0,736,co-eN-VnlNQ
Travis Japan - 'JUST DANCE!' -Relay Dance-,2022-11-07T13:30:03Z,541764,0,1894,MoISV0YTjhk
[Travis Japan] JUST DANCE! - #Noel Focus Camera #Shorts,2022-11-07T04:01:00Z,212495,0,383,r5hNNMZWU9c
[Travis Japan] JUST DANCE! - #Noel Solo ver. #Shorts,2022-11-07T04:00:10Z,258242,0,937,iELqVpuaFGI
[Travis Japan] JUST DANCE! - #Shime Focus Camera #Shorts,2022-11-06T04:01:00Z,125383,0,227,wBluYKgFT9o
[Travis Japan] JUST DANCE! - #Shime Solo ver. #Shorts,2022-11-06T04:00:06Z,229895,0,478,HL4H79K4ni4
[Travis Japan] JUST DANCE! - #Shizu Focus Camera #Shorts,2022-11-05T04:01:00Z,180653,0,250,YOOS5m73Un8
[Travis Japan] JUST DANCE! - #Shizu Solo ver. #Shorts,2022-11-05T04:00:25Z,138150,0,398,eEkgusr7xTM
[Travis Japan] JUST DANCE! - #Umi Focus Camera #Shorts,2022-11-04T04:01:00Z,296012,0,240,o0PmRLnXkzE
[Travis Japan] JUST DANCE! - #Umi Solo ver. #Shorts,2022-11-04T04:00:08Z,257060,0,425,OpwI3IhpXCQ
[Travis Japan] JUST DANCE! - #Chaka Focus Camera #Shorts,2022-11-03T04:01:00Z,163900,0,241,_xpaOnwzM04
[Travis Japan] JUST DANCE! - #Chaka Solo ver. #Shorts,2022-11-03T04:00:25Z,297699,0,613,ZU-2Rr6Yf58
[Travis Japan] JUST DANCE! - #Machu Focus Camera #Shorts,2022-11-02T04:01:00Z,140817,0,262,pQdS5tZJsT8
[Travis Japan] JUST DANCE! - #Machu Solo ver. #Shorts,2022-11-02T04:00:11Z,261714,0,467,GJc9LslepP0
[Travis Japan] JUST DANCE! - #Genta Focus Camera #Shorts,2022-11-01T04:00:28Z,167388,0,235,QrVw7P_KmGU
[Travis Japan] JUST DANCE! - #Genta Solo ver. #Shorts,2022-11-01T04:00:13Z,358239,0,531,9tIpkUUJ8QI
Travis Japan - 'JUST DANCE!' -Dance Practice-,2022-10-31T10:00:32Z,5013460,0,4916,glnBM_ZwAus
[Travis Japan] We're on a billboard!! #Shorts,2022-10-29T04:00:12Z,170094,0,748,deJcHsPmkik
Travis Japan - 'JUST DANCE!' Music Video,2022-10-28T13:45:07Z,21238999,0,25062,uuXBHgtC_x8
Travis Japan - 'JUST DANCE!' SPOT After release Ver.,2022-10-28T04:00:05Z,197923,0,472,6WPyn4gNe-s
